[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5795786509423955, -0.01975036714935232, 0.8146769361957282, 0.0], [0.013851668265033154, 0.9998005963061847, 0.014383981092627458, 0.0], [-0.8147985755130334, 0.0029479863065108624, 0.5797366563524065, 0.0]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5795338505145572, -0.01990140842974307, 0.8147051307376696, 0.16807065276752525], [0.013816385575683167, 0.999798031631096, 0.014594637241462012, -0.3082511683552104], [-0.8148310399079032, 0.0027981938993513716, 0.5796917685404087, 0.007598876949998612]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5796570174091275, -0.020493305906146994, 0.8146028275063816, 0.15207521316715472], [0.01401593895024229, 0.9997865596717945, 0.015178555760691425, -0.27769265853547626], [-0.8147400171979389, 0.002619067138203676, 0.5798205281495542, 0.005432128910001666]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5795496241987429, -0.020214302220333744, 0.8146862065095007, 0.15099080981958524], [0.01400812321846148, 0.9997917199425009, 0.014842143319355364, -0.27608553890714593], [-0.8148165471902201, 0.002810466182129759, 0.5797120800059689, 0.005187988279999445]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5795146163928414, -0.019998434398345942, 0.8147164365646938, 0.16454775414154285], [0.013938854574437406, 0.999795863708571, 0.014626662106756852, -0.3018414911662477], [-0.8148426337153761, 0.0028798494487742186, 0.579675071697017, 0.00537109375]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.579280689114046, -0.020042814194285646, 0.8148816900745343, 0.14841171627835525], [0.013801655931548477, 0.9997955169074693, 0.014779670675398569, -0.27198487190059584], [-0.815011286739701, 0.0026851388976039045, 0.5794388600327021, 0.005218505860000278]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5792001078700538, -0.019684994282977913, 0.8149476891453815, 0.14630467027198557], [0.013693103192427112, 0.9998022880839585, 0.014418171418135357, -0.2708697442342056], [-0.8150703858982239, 0.002808156363224794, 0.5793551417650146, 0.006439208979998057]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5793598442631595, -0.019576141292674175, 0.8148367600614598, 0.15976045136681838], [0.013798324645715718, 0.9998038344613684, 0.01420911092629831, -0.2941734151292998], [-0.8149550767326621, 0.003011193855213039, 0.5795163117801149, 0.006652832029999445]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5796328729723813, -0.020116903157672488, 0.8146293898314301, 0.1437234828375739], [0.0139695374631176, 0.9997936277225921, 0.014749711467195694, -0.2648680750688525], [-0.8147579914261963, 0.0028305781465624764, 0.5797942766486285, 0.006469726570003331]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5799660404711248, -0.02052351177186244, 0.8143820831555639, 0.15735184388844808], [0.01420911012084591, 0.9997853720627652, 0.015076836501467367, -0.2875298113062485], [-0.8145167236403555, 0.0028275915314147455, 0.580133184395025, 0.0060424804599961135]]]
[[[718.856, 0, 607.1928], [0, 718.856, 185.2157], [0, 0, 1]], [[0.5801091256735461, -0.02046817272596653, 0.8142815583172285, 0.14144724444561185], [0.014188236511099243, 0.9997864766062046, 0.015023153465784684, -0.258720800758947], [-0.8144151866554178, 0.002838150914135431, 0.5802756660798465, 0.005340576180003609]]]
