[0.614319, 0.634759, 0.308254, -0.353089, 95.551238, -43.015457, 0.863375]
[0.618894, 0.630858, 0.312082, -0.348702, 95.523060, -42.947152, 0.872847]
[0.622315, 0.627861, 0.314856, -0.345515, 95.644081, -43.077378, 0.881525]
[0.620465, 0.635678, 0.304620, -0.343719, 95.546248, -42.948213, 0.867040]
[0.643557, 0.603312, 0.286771, -0.373646, 95.186466, -42.429156, 0.867849]
[0.662174, 0.590365, 0.264784, -0.378000, 94.618735, -41.887369, 0.857376]
[0.677580, 0.584818, 0.257266, -0.364263, 94.493467, -40.972703, 0.969910]
[0.650046, 0.589180, 0.301721, -0.373192, 95.090872, -40.826346, 0.988140]
[0.643677, 0.591681, 0.309857, -0.373608, 95.152087, -40.240307, 1.084222]
[0.623108, 0.589110, 0.339851, -0.386247, 94.987063, -39.548778, 1.140614]
[0.631792, 0.584557, 0.324069, -0.392571, 94.340568, -38.741723, 1.173978]
[0.636552, 0.556628, 0.325179, -0.423351, 94.307709, -38.694173, 1.205304]
[0.657257, 0.556294, 0.303787, -0.407754, 93.595937, -38.098718, 1.166482]
[0.642894, 0.544241, 0.321204, -0.432801, 93.574391, -37.831553, 1.264920]
[0.652628, 0.544926, 0.301221, -0.431738, 92.735101, -37.450372, 1.063530]
[0.678795, 0.551128, 0.280193, -0.396217, 92.376154, -37.318931, 0.816560]
[0.644946, 0.579887, 0.308865, -0.390356, 90.849208, -36.440912, 1.408662]
[0.637317, 0.577487, 0.326707, -0.391917, 90.397167, -35.871651, 1.317607]
[0.634355, 0.579893, 0.330932, -0.389618, 90.279336, -36.426205, 0.857475]
[0.630467, 0.590873, 0.329469, -0.380568, 89.181367, -35.185898, 1.236512]
[0.626548, 0.568924, 0.365041, -0.387953, 88.840837, -35.227509, 1.286211]
[0.627613, 0.556938, 0.364945, -0.403407, 88.290209, -35.360316, 1.312897]
[0.622200, 0.553857, 0.374731, -0.407045, 87.653013, -35.587413, 1.371364]
[0.626212, 0.567663, 0.368804, -0.386783, 87.018313, -35.744791, 1.293457]
[0.654340, 0.566935, 0.320115, -0.384644, 86.011289, -35.490624, 1.206025]
[0.683400, 0.562219, 0.306574, -0.350552, 85.439114, -35.557870, 0.887688]
[0.695540, 0.579213, 0.269951, -0.328425, 84.645208, -36.044867, 1.015312]
[0.702061, 0.581351, 0.252887, -0.324328, 84.248633, -36.301376, 0.722342]
[0.696459, 0.610575, 0.202988, -0.317709, 83.528648, -36.577988, 0.840852]
[0.689188, 0.615794, 0.200836, -0.324781, 83.122422, -36.908007, 1.365207]
[0.673706, 0.627998, 0.221348, -0.320537, 82.665655, -37.146569, 2.172352]
[0.648639, 0.609820, 0.287646, -0.353055, 81.918548, -37.813924, 1.764150]
[0.669924, 0.616106, 0.261260, -0.321495, 81.006300, -37.670590, 0.773110]
[0.676503, 0.616506, 0.248464, -0.317064, 80.256121, -37.445923, 1.145024]
[0.680987, 0.612588, 0.241233, -0.320623, 79.624658, -38.005192, 1.114771]
[0.674953, 0.620169, 0.242476, -0.317858, 78.889989, -37.884487, 1.435144]
[0.674244, 0.621218, 0.229399, -0.326894, 78.303854, -38.261055, 1.920819]
[0.677288, 0.602617, 0.251522, -0.338926, 77.337724, -38.190415, 1.310773]
[0.677910, 0.598058, 0.257001, -0.341637, 76.693328, -38.957821, 0.681466]
[0.676586, 0.597539, 0.246445, -0.352765, 75.856648, -38.436641, 1.246216]
[0.683875, 0.586613, 0.245977, -0.357344, 75.357339, -38.956531, 0.942284]
[0.700157, 0.598434, 0.227004, -0.316428, 74.715535, -39.146648, 0.877414]
[0.695980, 0.602008, 0.244251, -0.305844, 74.125778, -38.580720, 1.387232]
[0.663502, 0.619570, 0.285117, -0.307583, 73.264263, -38.745152, 1.423528]
[0.658996, 0.607712, 0.309649, -0.317061, 72.691573, -38.863720, 1.440657]
[0.642807, 0.612175, 0.319584, -0.331522, 72.136217, -39.073065, 1.410004]
[0.643874, 0.597383, 0.328466, -0.347377, 71.272862, -38.419922, 1.407463]
[0.650373, 0.586077, 0.327676, -0.355186, 71.003371, -38.705002, 1.106559]
[0.681314, 0.578884, 0.292694, -0.339168, 70.241881, -38.163788, 1.365424]
[0.688880, 0.590138, 0.278230, -0.315862, 69.763905, -38.325239, 1.027727]
[0.698969, 0.598321, 0.258178, -0.294615, 69.101945, -37.055075, 1.293340]
[0.709801, 0.591688, 0.258813, -0.281254, 68.640147, -37.190802, 1.020447]
[0.704290, 0.604260, 0.238394, -0.286382, 68.224959, -36.394075, 1.362247]
[0.710584, 0.590657, 0.252426, -0.287186, 67.778492, -36.058095, 1.129640]
[0.700193, 0.608783, 0.241222, -0.284475, 67.262506, -35.248208, 1.327516]
[0.699646, 0.592800, 0.264791, -0.298279, 66.807427, -35.027411, 1.402589]
[0.709668, 0.587443, 0.247840, -0.299763, 66.254722, -34.726342, 1.365760]
[0.694518, 0.581965, 0.280199, -0.316939, 65.733412, -34.113763, 1.504500]
[0.673258, 0.607378, 0.277301, -0.317678, 65.142767, -33.959278, 1.346180]
[0.659711, 0.598448, 0.309411, -0.333026, 64.550453, -33.038235, 1.611458]
[0.678640, 0.578636, 0.299807, -0.338738, 64.094542, -32.721158, 1.279642]
[0.708536, 0.596539, 0.227839, -0.300344, 63.636210, -32.219498, 1.516759]
[0.681139, 0.604469, 0.269750, -0.312894, 63.320254, -32.019318, 1.246069]
[0.668412, 0.587473, 0.291412, -0.350970, 63.220330, -31.216927, 1.450341]
[0.657556, 0.574421, 0.293747, -0.389067, 62.927567, -30.195000, 1.455327]
[0.642164, 0.589863, 0.305842, -0.382293, 62.477744, -29.457531, 1.641140]
[0.634559, 0.589763, 0.319195, -0.384224, 62.653735, -29.214213, 1.297747]
[0.636804, 0.611079, 0.293835, -0.367048, 62.151386, -28.465493, 1.320272]
[0.648423, 0.602435, 0.318878, -0.339023, 61.766728, -28.140878, 1.304500]
[0.636040, 0.612252, 0.299895, -0.361474, 61.208697, -28.023213, 1.460356]
[0.644779, 0.603622, 0.285430, -0.372062, 60.595628, -27.818163, 1.506632]
[0.671349, 0.595459, 0.265069, -0.352786, 60.059882, -27.841556, 1.498628]
[0.677882, 0.608053, 0.265326, -0.316779, 59.191407, -28.101994, 0.945707]
[0.684108, 0.592878, 0.261788, -0.334602, 58.976014, -28.229681, 1.611936]
[0.711409, 0.580410, 0.220459, -0.329271, 58.259021, -28.354556, 1.296846]
[0.721854, 0.580770, 0.203028, -0.316880, 57.585018, -28.188255, 1.387991]
[0.736043, 0.592451, 0.176297, -0.275973, 56.964148, -28.078309, 1.538696]
[0.750698, 0.577687, 0.165987, -0.274187, 56.340033, -27.996559, 1.510383]
[0.761960, 0.581625, 0.132289, -0.252248, 55.332594, -28.340344, 1.550380]
[0.755341, 0.572911, 0.141903, -0.284776, 54.934711, -28.066884, 1.806604]
[0.749149, 0.571827, 0.162470, -0.292221, 54.049661, -28.819534, 1.713896]
[0.746641, 0.587534, 0.146945, -0.275205, 53.056304, -28.533587, 1.410615]
[0.751599, 0.595093, 0.121544, -0.257274, 52.252432, -28.800811, 1.171697]
[0.741374, 0.610464, 0.095620, -0.261831, 51.937089, -28.487090, 1.706994]
[0.711197, 0.611708, 0.155413, -0.309609, 51.127904, -29.385455, 1.687755]
[0.733267, 0.587160, 0.191161, -0.284641, 50.264010, -29.878649, 0.956502]
[0.716585, 0.611405, 0.193829, -0.274079, 49.524579, -29.786291, 1.668791]
[0.724386, 0.597157, 0.185928, -0.289998, 48.850256, -29.755501, 1.620794]
[0.716130, 0.592001, 0.183861, -0.320761, 48.055118, -30.412409, 1.692780]
[0.722708, 0.592619, 0.187567, -0.302184, 47.559017, -30.338540, 1.709352]
[0.740326, 0.584005, 0.185250, -0.276653, 46.489233, -30.958974, 1.628512]
[0.731454, 0.608393, 0.168428, -0.257807, 45.959070, -30.608300, 1.996594]
[0.733893, 0.596353, 0.176130, -0.273391, 45.129682, -30.839091, 1.890835]
[0.742941, 0.607142, 0.160898, -0.231363, 44.258645, -31.159498, 1.680343]
[0.738426, 0.614311, 0.157844, -0.228986, 43.702263, -30.945875, 1.965333]
[0.744504, 0.610895, 0.147108, -0.225566, 42.743433, -31.264073, 1.667429]
[0.747597, 0.606584, 0.142649, -0.229793, 42.367146, -30.894235, 2.004692]
[0.751872, 0.613174, 0.118704, -0.211221, 41.303260, -31.150970, 1.524719]
[0.738684, 0.634996, 0.118321, -0.192682, 41.020454, -30.518047, 2.178818]
[0.763454, 0.618843, 0.105677, -0.151669, 39.986682, -30.633677, 1.335725]
[0.753960, 0.628635, 0.093246, -0.166337, 39.421510, -30.340984, 2.039653]
[0.759020, 0.619052, 0.112272, -0.167504, 38.568332, -30.711404, 1.504047]
[0.766117, 0.618898, 0.090946, -0.147507, 37.944005, -30.348098, 1.510955]
[0.768391, 0.624612, 0.075381, -0.117276, 37.967048, -29.806734, 1.427550]
[0.758356, 0.636427, 0.058004, -0.128424, 37.023578, -29.636919, 2.173123]
[0.750523, 0.647961, 0.065563, -0.112084, 35.945868, -29.308614, 1.464101]
[0.750773, 0.658027, 0.016686, -0.055338, 35.760712, -28.660487, 2.147020]
[0.756330, 0.645373, 0.059742, -0.088823, 35.440528, -28.222242, 1.811600]
[0.746447, 0.650770, 0.074321, -0.117437, 35.007403, -27.714275, 1.882828]
[0.740936, 0.650651, 0.085344, -0.142771, 34.617962, -27.090180, 1.795372]
