41 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.98715395  0.10266146 -0.1224259 ], [-0.08498949  0.98624939  0.14173546], [ 0.13529354 -0.1295097   0.98230481]], [0.02,-0.0,0.04]
42 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.99481982  0.09914207 -0.02246845], [-0.09537189  0.98674458  0.1312983 ], [ 0.03518815 -0.12847519  0.99108821]], [0.02,-0.0,0.04]
43 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.99442339 0.09062507 0.05394223], [-0.09690281  0.98700339  0.12819582], [-0.04162305 -0.13270795  0.99028075]], [0.03,0.0,0.05]
44 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.99215049 0.09146661 0.08527499], [-0.10210484  0.98622584  0.13012776], [-0.0721977  -0.1378132   0.98782337]], [0.03,0.01,0.07]
45 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.98963231 0.09326308 0.1092265 ], [-0.10743158  0.98541427  0.13197353], [-0.09532472 -0.14233954  0.98521703]], [0.03,0.01,0.07]
46 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.98621523 0.09214068 0.13744058], [-0.11079576  0.9846431   0.13491488], [-0.1228984  -0.14828283  0.98127878]], [0.03,0.01,0.07]
47 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.98369312 0.09074895 0.1552825 ], [-0.11209068  0.98452449  0.13471112], [-0.14065413 -0.14992003  0.97864205]], [0.03,0.01,0.08]
48 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.97828704 0.09382848 0.18479972], [-0.11921084  0.98413563  0.13139898], [-0.16953859 -0.15057595  0.97395247]], [0.04,0.01,0.09]
49 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.9743067  0.09075218 0.20613329], [-0.11965231  0.98395443  0.13235161], [-0.19081414 -0.1536153   0.96953201]], [0.04,0.01,0.09]
50 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.97551757 0.0891571  0.20103955], [-0.11639215  0.98492289  0.12798353], [-0.18659741 -0.14824952  0.97118676]], [0.04,0.01,0.09]
51 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.98560065 0.0855248  0.14586738], [-0.10530845  0.98539799  0.1337938 ], [-0.13229431 -0.14722824  0.98021549]], [0.04,0.01,0.09]
52 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.99681103  0.07900349 -0.01126601], [-0.0769395   0.98889798  0.12712581], [ 0.02118474 -0.12585354  0.99182284]], [0.02,0.01,0.07]
53 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.97467518  0.07089876 -0.21209063], [-0.04427613  0.99081856  0.12774232], [ 0.21920054 -0.11511667  0.96886516]], [-0.0,0.01,0.04]
54 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.9124611   0.07755588 -0.40174678], [-0.02427556  0.99040329  0.13605846], [ 0.40844387 -0.11439539  0.90558696]], [-0.0,0.01,0.04]
55 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.82852823  0.10496486 -0.55002171], [-0.05483142  0.99276084  0.10686052], [ 0.557257   -0.05837845  0.82828557]], [0.01,-0.03,0.07]
56 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.75474912  0.12111485 -0.64473671], [-0.08826903  0.99262124  0.08313497], [ 0.65004861 -0.00583572  0.75987053]], [0.01,-0.05,0.01]
57 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.71507198  0.13117141 -0.68663424], [-0.11971571  0.99070501  0.06458572], [0.68872428 0.0360175  0.7241286 ]], [0.01,-0.07,-0.02]
58 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.70534742  0.1320737  -0.6964497 ], [-0.12076513  0.99051553  0.06553181], [0.69849962 0.03788418 0.7146073 ]], [0.01,-0.07,-0.02]
59 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.70565319  0.13267981 -0.6960246 ], [-0.12281091  0.99034631  0.06427497], [0.69783372 0.04012361 0.7151354 ]], [0.01,-0.08,-0.02]
60 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.70904183  0.13326706 -0.69245952], [-0.1242718   0.99022526  0.06332561], [0.69413054 0.04115273 0.71867222]], [0.01,-0.08,-0.02]
61 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.71997231  0.13301928 -0.68113613], [-0.12520182  0.99025136  0.06104593], [0.68261653 0.04132816 0.72960758]], [0.01,-0.08,-0.02]
62 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.74069399  0.13367026 -0.65841144], [-0.12717606  0.99018532  0.05795721], [0.6596967  0.04080566 0.75042361]], [0.01,-0.08,-0.01]
63 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.7828716   0.13665427 -0.60699147], [-0.10361633  0.99059349  0.089376  ], [ 0.61349571 -0.00707563  0.78966683]], [0.0,-0.05,0.02]
64 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.85199189  0.14330772 -0.50356096], [-0.12379278  0.98967779  0.07220157], [5.08710444e-01 8.22131464e-04 8.60937715e-01]], [-0.0,-0.05,0.1]
65 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.91341561  0.1454308  -0.38016155], [-0.12681141  0.98918349  0.07372154], [ 0.3867712  -0.01912951  0.9219777 ]], [-0.01,-0.05,0.14]
66 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.95738983  0.15892765 -0.2411385 ], [-0.13665855  0.98487371  0.10652808], [ 0.25442153 -0.06903518  0.96462667]], [-0.02,-0.03,0.2]
67 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.98150802  0.16615324 -0.09505836], [-0.15684587  0.98272598  0.09822943], [ 0.1097378  -0.08150337  0.99061388]], [-0.02,-0.02,0.25]
68 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.98638594 0.16182503 0.02926799], [-0.16363625  0.98351961  0.07689302], [-0.01634208 -0.08063539  0.99661028]], [-0.02,-0.02,0.26]
69 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.97812849 0.16421314 0.12767239], [-0.17433812  0.98200744  0.07258143], [-0.11345604 -0.09325199  0.9891578 ]], [-0.04,0.0,0.43]
70 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.96666992 0.16518869 0.1956106 ], [-0.18171406  0.98088086  0.06966484], [-0.18036248 -0.10288797  0.97820497]], [-0.03,0.01,0.46]
71 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.95568496 0.16760859 0.24202266], [-0.18861121  0.97981662  0.06622246], [-0.22603799 -0.10893587  0.96800894]], [-0.03,0.01,0.48]
72 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.94578844 0.16984078 0.2768392 ], [-0.1936934   0.97916317  0.06101483], [-0.26070753 -0.1113289   0.95897812]], [-0.02,0.01,0.49]
73 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.94064337 0.16952965 0.29402629], [-0.19465378  0.97914529  0.05817765], [-0.27803117 -0.11195759  0.95402598]], [-0.02,0.01,0.49]
74 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.94181502 0.1591022  0.29609564], [-0.18783136  0.97962725  0.07106371], [-0.27875656 -0.1225448   0.95251191]], [-0.01,0.02,0.49]
75 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.9442811  0.15316802 0.29133216], [-0.18228234  0.98035079  0.07540356], [-0.27405798 -0.12430675  0.95364642]], [-0.01,0.02,0.5]
76 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.9556914  0.14651473 0.25532106], [-0.17100456  0.98230404  0.07639667], [-0.23960935 -0.11667261  0.96383405]], [-0.02,0.02,0.5]
77 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.97396654 0.13795203 0.17988932], [-0.15536335  0.9840607   0.08652902], [-0.16508484 -0.11222445  0.97987455]], [-0.02,0.02,0.49]
78 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.9919008  0.12301935 0.0316345 ], [-0.12547329  0.98770326  0.09326949], [-0.01977129 -0.09648326  0.99513894]], [-0.04,0.02,0.46]
79 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.9821201   0.11333794 -0.15032059], [-0.10218455  0.9915455   0.07997676], [ 0.15811428 -0.06318624  0.98539782]], [-0.06,0.04,0.33]
80 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.93697017  0.10517818 -0.33320576], [-0.0982449   0.99445045  0.03764002], [ 0.33531559 -0.00253174  0.94210321]], [-0.08,-0.07,-0.08]
81 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.85700291  0.11990795 -0.50116879], [-0.11955784  0.99228019  0.03296454], [0.50125241 0.03166799 0.86472225]], [-0.08,-0.09,-0.13]
82 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.76840842  0.14373268 -0.62361157], [-0.1781514   0.98397654  0.00727456], [0.61466449 0.10550744 0.78170139]], [-0.06,-0.08,-0.18]
83 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.69072372  0.15278228 -0.70679581], [-0.22283584  0.97483087 -0.00704755], [0.68792933 0.16236731 0.70738363]], [-0.06,-0.09,-0.22]
84 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.65579873  0.15719332 -0.73839009], [-0.26900116  0.96253979 -0.03400087], [0.70538485 0.22092551 0.67351717]], [-0.06,-0.12,-0.23]
85 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.65613991  0.15892504 -0.7377162 ], [-0.27365804  0.96114069 -0.03634011], [0.70327318 0.2257261  0.6741333 ]], [-0.07,-0.13,-0.23]
86 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.66375881  0.16188638 -0.73021859], [-0.27724534  0.96000028 -0.03918434], [0.69466609 0.22845852 0.68209016]], [-0.07,-0.13,-0.23]
87 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.67290038  0.16207483 -0.72176093], [-0.27898306  0.95925587 -0.04469156], [0.68510956 0.23143198 0.69069922]], [-0.07,-0.13,-0.23]
88 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.68580103  0.16279326 -0.70935005], [-0.28133911  0.95819366 -0.05209735], [0.67121309 0.23529622 0.70292968]], [-0.07,-0.13,-0.23]
89 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.70966357  0.16607237 -0.68468952], [-0.2904565   0.95435631 -0.06957066], [0.64188355 0.24824418 0.72550803]], [-0.07,-0.14,-0.23]
90 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.7583003   0.17088161 -0.6291123 ], [-0.2989116   0.94875067 -0.10259032], [0.57933962 0.26584309 0.77051574]], [-0.08,-0.16,-0.19]
91 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.82979029  0.17809662 -0.52889687], [-0.29055172  0.94700706 -0.13696125], [0.47647643 0.26732084 0.83756286]], [-0.08,-0.17,-0.14]
92 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.90135556  0.22318085 -0.37114766], [-0.27991685  0.95415038 -0.10604034], [0.33046433 0.19947043 0.92250019]], [-0.07,-0.17,-0.06]
93 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.94676161  0.22018453 -0.23486891], [-0.25395483  0.95917082 -0.12449602], [0.19786724 0.17751409 0.9640224 ]], [-0.07,-0.17,-0.04]
94 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[ 0.96802324  0.22780578 -0.10506026], [-0.23918207  0.9644202  -0.11263448], [0.07566344 0.13416131 0.98806769]], [-0.07,-0.15,-0.0]
95 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.9692291  0.2450427  0.02347284], [-0.24055415  0.96306568 -0.12099227], [-0.05225411  0.11162275  0.99237686]], [-0.06,-0.16,0.04]
96 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.95997328 0.25027487 0.12576149], [-0.23274034  0.9625569  -0.13898692], [-0.15583742  0.10415395  0.98227739]], [-0.05,-0.16,0.05]
97 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.9487595  0.24784327 0.19603898], [-0.22146036  0.9640286  -0.14698756], [-0.2254169   0.09604099  0.9695183 ]], [-0.05,-0.16,0.07]
98 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.93436921 0.2483308  0.25551602], [-0.21432514  0.96459067 -0.15372297], [-0.28464234  0.08887048  0.95450675]], [-0.04,-0.16,0.1]
99 [[581.9481811523438, 0, 711.3695678710938], [0, 581.9481811523438, 339.9622802734375], [0, 0, 1]], [[0.91921073 0.25510752 0.2999568 ], [-0.21464902  0.96325642 -0.16144386], [-0.33012071  0.0840155   0.94019383]], [-0.04,-0.16,0.13]
