[0.073332876, 0.020416731, 0.6927578, -0.7171415, 0.012498256, -0.038153037, 0.039164305]
[0.073012955, 0.01992914, 0.69155, -0.71835256, 0.008556657, -0.04018998, 0.036788728]
[0.07077271, 0.022595325, 0.69044197, -0.71956265, 1.014024E-5, -0.046238936, 0.033332292]
[0.07531265, 0.022342049, 0.6893894, -0.72011876, -0.0081060305, -0.052406088, 0.025632115]
[0.07966922, 0.021802709, 0.6897065, -0.71936244, -0.017322939, -0.059249505, 0.01884925]
[0.080732554, 0.01935894, 0.6899076, -0.719121, -0.021981936, -0.06268296, 0.014278859]
[0.08095156, 0.019650923, 0.69014865, -0.718857, -0.031053122, -0.069385454, 0.011658027]
[0.08166549, 0.018775085, 0.68990266, -0.71903574, -0.036547653, -0.072873905, 0.0070687924]
[0.08277188, 0.016541947, 0.6898946, -0.7189719, -0.04051545, -0.07556241, 0.010947742]
[0.08481961, 0.015076209, 0.68968606, -0.7189656, -0.046332385, -0.0790954, 0.00655395]
[0.08898653, 0.00941189, 0.688925, -0.7192879, -0.05616113, -0.082381204, 0.0017678025]
[0.091860786, 0.0062702615, 0.6884415, -0.71942365, -0.0627332, -0.085871615, -0.002860377]
[0.09362524, 0.0041457107, 0.6880379, -0.7195978, -0.06963814, -0.0895369, -0.00765021]
[0.09629343, -1.2352876E-4, 0.687434, -0.71983474, -0.082310505, -0.09131004, -0.0031491402]
[0.10099023, -0.0043741385, 0.68650675, -0.7200626, -0.097964644, -0.0938083, -0.016319696]
[0.10359706, -0.0061100964, 0.6861313, -0.7200376, -0.10620097, -0.09727125, -0.021606226]
[0.105883464, -0.010004858, 0.68431824, -0.7213856, -0.12475671, -0.09875895, -0.033112537]
[0.11049011, -0.012706028, 0.6825566, -0.7223204, -0.14283715, -0.10533963, -0.04451618]
[0.11295685, -0.013908327, 0.68152124, -0.7228942, -0.15503326, -0.10496378, -0.053119734]
[0.11714375, -0.018162768, 0.6807889, -0.7228236, -0.17469007, -0.11144841, -0.06575085]
[0.11982331, -0.021442436, 0.6807857, -0.7222972, -0.18107738, -0.09849694, -0.0545408]
[0.12112232, -0.023613514, 0.6805412, -0.72224325, -0.19079526, -0.10095827, -0.060467053]
[0.12193762, -0.02441492, 0.6807531, -0.7218796, -0.20159829, -0.09986949, -0.042103402]
[0.12230002, -0.023535773, 0.68020606, -0.722363, -0.21093453, -0.10217177, -0.04755831]
[0.123363554, -0.024824513, 0.678838, -0.72342503, -0.23708344, -0.10741449, -0.052009948]
[0.123489425, -0.02266429, 0.678024, -0.72423756, -0.2547416, -0.11202209, -0.06261051]
[0.12098664, -0.020212935, 0.67897236, -0.72384393, -0.24683166, -0.104234174, -0.04443383]
[0.11696707, -0.016686134, 0.6801833, -0.7234576, -0.23354393, -0.09396092, -0.034721438]
[0.11331501, -0.012755721, 0.68251073, -0.7219252, -0.22433072, -0.0821915, -0.023316141]
[0.111130595, -0.011244722, 0.6842754, -0.72061825, -0.23317133, -0.083191715, -0.029715754]
[0.10929716, -0.009311916, 0.6856899, -0.7195808, -0.21849808, -0.07235359, -0.017403636]
